fan_id,acquisition_date,market,segment,acquisition_channel,age_group,gender,country_of_origin,email_opt_in,app_downloaded,ticket_purchase_intent,merch_purchase_intent,season_ticket_conversion,predicted_ltv_usd,engagement_score,churn_risk
FAN019721,2026-07-09,Atlanta,New to Soccer,Digital Ad,25-34,Female,Other,True,False,0,0,0,63.28,64.7,Low
FAN019722,2026-06-28,Chicago,Casual Viewer,Digital Ad,25-34,Male,Mexico,True,False,0,0,1,146.43,53.6,Medium
FAN019723,2026-07-07,Dallas,Converted Fan,Social Media,55+,Male,USA,True,True,0,1,1,390.07,67.9,Low
FAN019724,2026-07-04,San Francisco,Casual Viewer,Partner Referral,18-24,Male,Argentina,True,True,0,1,0,159.7,45.1,Low
FAN019725,2026-06-28,Miami,Casual Viewer,Email Campaign,35-44,Female,USA,True,True,0,0,0,150.93,50.9,Medium
FAN019726,2026-07-24,Denver,Lapsed Fan,Organic Search,25-34,Female,Mexico,False,True,0,0,1,241.64,79.5,High
FAN019727,2026-06-21,Dallas,Lapsed Fan,Email Campaign,18-24,Non-binary/Other,Mexico,True,False,0,0,0,225.57,32.1,Medium
FAN019728,2026-06-16,Chicago,Converted Fan,Social Media,25-34,Male,Mexico,True,True,0,1,1,326.72,61.2,High
FAN019729,2026-08-04,Atlanta,Casual Viewer,Email Campaign,45-54,Male,England,True,False,0,1,1,139.18,48.6,Low
FAN019730,2026-07-20,Houston,New to Soccer,Email Campaign,35-44,Female,USA,False,True,0,0,0,90.2,58.7,Low
FAN019731,2026-07-07,Miami,Casual Viewer,Social Media,55+,Male,England,True,False,0,1,0,161.11,35.0,Low
FAN019732,2026-07-06,Miami,Converted Fan,Digital Ad,18-24,Male,USA,True,False,0,1,1,421.19,75.4,High
FAN019733,2026-07-07,Los Angeles,Lapsed Fan,Digital Ad,25-34,Male,USA,False,False,0,1,0,228.36,67.2,High
FAN019734,2026-07-04,San Francisco,Converted Fan,Social Media,55+,Male,USA,True,False,1,1,1,426.15,51.3,Low
FAN019735,2026-07-02,New York,Casual Viewer,Social Media,25-34,Female,USA,True,False,0,0,0,138.54,79.9,Medium
FAN019736,2026-07-07,Atlanta,Casual Viewer,Organic Search,35-44,Female,USA,True,False,1,1,0,158.69,40.9,High
FAN019737,2026-07-09,Boston,New to Soccer,Social Media,25-34,Male,Mexico,False,False,1,0,0,102.97,88.0,Medium
FAN019738,2026-07-23,Chicago,New to Soccer,Social Media,35-44,Male,USA,True,False,0,0,0,93.31,92.5,Low
FAN019739,2026-07-26,Los Angeles,Casual Viewer,Email Campaign,18-24,Female,USA,False,True,0,0,0,123.04,52.4,Low
FAN019740,2026-07-02,Chicago,Casual Viewer,Social Media,55+,Female,Mexico,True,True,0,0,0,131.88,45.2,Medium
FAN019741,2026-07-03,Seattle,Casual Viewer,Social Media,45-54,Male,Colombia,True,False,0,1,1,153.18,46.2,Low
FAN019742,2026-07-02,New York,New to Soccer,Partner Referral,35-44,Male,USA,False,True,0,0,0,80.96,60.0,Medium
FAN019743,2026-07-09,Houston,Casual Viewer,Email Campaign,55+,Non-binary/Other,USA,False,False,0,1,0,178.48,83.9,Low
FAN019744,2026-07-05,Los Angeles,Casual Viewer,Email Campaign,45-54,Male,Argentina,True,False,0,0,1,127.84,56.4,Medium
FAN019745,2026-09-02,Atlanta,Lapsed Fan,Social Media,35-44,Male,USA,False,False,0,0,1,184.1,77.5,Low
FAN019746,2026-07-24,Chicago,New to Soccer,Social Media,55+,Male,Other,True,True,0,0,0,90.31,46.7,High
FAN019747,2026-09-06,San Francisco,Converted Fan,Email Campaign,45-54,Male,England,True,False,0,0,1,443.72,47.3,Medium
FAN019748,2026-07-26,Chicago,Casual Viewer,Digital Ad,25-34,Female,Mexico,False,False,1,0,0,113.91,53.3,Low
FAN019749,2026-10-15,Los Angeles,New to Soccer,Email Campaign,35-44,Male,Other,False,False,0,0,0,115.84,65.7,Low
FAN019750,2026-07-17,Los Angeles,Converted Fan,Digital Ad,45-54,Male,Brazil,True,False,0,0,1,439.52,62.9,Medium
FAN019751,2026-10-10,Dallas,Lapsed Fan,TV Promotion,18-24,Female,Argentina,False,False,0,1,0,266.64,55.7,Medium
FAN019752,2026-06-23,Other,Casual Viewer,Partner Referral,25-34,Male,Brazil,True,True,0,0,0,152.78,30.5,Low
FAN019753,2026-06-16,Los Angeles,Converted Fan,Social Media,18-24,Non-binary/Other,Brazil,True,False,1,1,1,396.76,81.7,High
FAN019754,2026-07-12,Dallas,Casual Viewer,Social Media,25-34,Male,USA,True,True,0,0,1,104.23,58.3,High
FAN019755,2026-10-22,Los Angeles,Casual Viewer,Partner Referral,25-34,Male,Colombia,True,False,0,0,0,143.05,52.6,Medium
FAN019756,2026-07-03,Miami,Lapsed Fan,Partner Referral,25-34,Male,USA,True,True,0,1,1,169.8,39.8,Low
FAN019757,2026-06-25,Miami,New to Soccer,Social Media,35-44,Male,Other,True,False,0,0,0,108.39,100.0,Low
FAN019758,2026-07-08,Houston,New to Soccer,Email Campaign,25-34,Male,Colombia,False,False,0,1,0,92.96,48.1,High
FAN019759,2026-07-18,Houston,Converted Fan,In-Stadium,18-24,Male,Mexico,True,False,0,0,1,304.35,35.6,High
FAN019760,2026-06-29,Denver,New to Soccer,Organic Search,25-34,Male,Colombia,True,False,0,0,1,100.79,45.9,High
FAN019761,2026-07-26,New York,Converted Fan,Organic Search,55+,Male,Mexico,True,True,0,0,1,357.41,44.4,Medium
FAN019762,2026-10-17,Seattle,Converted Fan,Digital Ad,35-44,Male,Mexico,True,False,1,1,0,441.96,52.5,High
FAN019763,2026-09-05,Houston,Lapsed Fan,Email Campaign,35-44,Female,Argentina,True,False,1,1,0,199.63,38.0,Low
FAN019764,2026-06-28,Los Angeles,Casual Viewer,Digital Ad,35-44,Male,Other,True,False,0,0,1,106.52,57.0,Low
FAN019765,2026-06-30,New York,Converted Fan,Email Campaign,18-24,Male,USA,True,True,0,0,0,346.75,100.0,Medium
FAN019766,2026-07-02,Seattle,Lapsed Fan,Digital Ad,45-54,Female,USA,True,True,0,1,0,207.12,74.0,Low
FAN019767,2026-07-03,Miami,Converted Fan,In-Stadium,55+,Male,USA,True,True,1,1,1,451.05,80.1,Medium
FAN019768,2026-06-20,San Francisco,Casual Viewer,Partner Referral,25-34,Male,Mexico,True,True,0,0,1,142.52,72.8,Medium
FAN019769,2026-08-03,Los Angeles,New to Soccer,Digital Ad,18-24,Male,Brazil,False,False,0,1,0,92.24,66.0,Medium
FAN019770,2026-07-01,Chicago,Casual Viewer,Email Campaign,35-44,Male,USA,True,False,0,0,1,140.16,61.1,Medium
FAN019771,2026-08-30,Denver,Casual Viewer,Organic Search,18-24,Female,Mexico,True,False,0,0,0,168.3,61.3,Medium
FAN019772,2026-09-19,Other,New to Soccer,Organic Search,25-34,Female,Mexico,False,True,0,0,0,105.03,84.0,Medium
FAN019773,2026-06-13,San Francisco,New to Soccer,Email Campaign,25-34,Male,USA,True,True,0,0,0,108.61,62.3,Medium
FAN019774,2026-10-25,Boston,Lapsed Fan,Digital Ad,35-44,Female,Mexico,True,False,0,0,0,228.86,33.7,Low
FAN019775,2026-07-26,San Francisco,Lapsed Fan,Email Campaign,18-24,Male,USA,True,True,0,1,1,208.74,62.3,Low
FAN019776,2026-07-08,Miami,New to Soccer,Social Media,18-24,Male,USA,True,True,0,0,1,99.28,70.8,Low
FAN019777,2026-07-02,Miami,Lapsed Fan,Email Campaign,25-34,Female,Mexico,True,False,0,1,0,206.55,34.3,High
FAN019778,2026-07-08,Other,New to Soccer,In-Stadium,25-34,Male,Mexico,True,False,0,0,0,94.15,68.9,High
FAN019779,2026-06-30,Boston,Converted Fan,Partner Referral,18-24,Male,USA,False,False,0,1,1,319.7,26.8,Low
FAN019780,2026-07-15,Dallas,Casual Viewer,Digital Ad,45-54,Male,USA,True,True,1,0,0,90.82,41.6,High
FAN019781,2026-06-19,Los Angeles,Casual Viewer,Social Media,45-54,Female,USA,True,True,0,0,0,113.98,40.8,High
FAN019782,2026-07-15,Other,Casual Viewer,Digital Ad,45-54,Female,USA,True,False,0,0,1,133.12,77.0,Low
FAN019783,2026-06-28,Houston,New to Soccer,Digital Ad,25-34,Male,Mexico,True,True,0,0,0,97.83,37.6,High
FAN019784,2026-06-13,Other,Casual Viewer,Digital Ad,18-24,Female,USA,True,False,0,0,1,132.66,57.5,Low
FAN019785,2026-07-10,San Francisco,Lapsed Fan,In-Stadium,45-54,Female,Mexico,True,True,0,1,0,262.39,69.3,Low
FAN019786,2026-07-12,New York,Casual Viewer,Partner Referral,35-44,Male,USA,True,True,0,0,0,138.97,49.3,High
FAN019787,2026-07-04,Miami,Converted Fan,Email Campaign,35-44,Female,Other,True,True,0,1,1,272.15,77.5,High
FAN019788,2026-06-18,Denver,Converted Fan,In-Stadium,35-44,Female,Germany,True,True,0,1,1,349.16,66.6,High
FAN019789,2026-09-04,New York,New to Soccer,In-Stadium,45-54,Female,USA,True,True,0,1,1,109.34,53.6,Medium
FAN019790,2026-07-14,Atlanta,Casual Viewer,Digital Ad,35-44,Non-binary/Other,USA,False,True,0,1,0,156.97,79.8,Medium
FAN019791,2026-06-21,Dallas,Converted Fan,In-Stadium,45-54,Male,England,True,False,0,0,1,347.77,70.7,High
FAN019792,2026-07-08,New York,Lapsed Fan,Digital Ad,35-44,Male,Other,True,False,0,0,1,292.38,72.0,Low
FAN019793,2026-07-07,Chicago,Casual Viewer,In-Stadium,25-34,Male,England,True,False,0,0,0,134.9,74.0,Medium
FAN019794,2026-06-17,New York,Casual Viewer,Email Campaign,45-54,Male,USA,True,False,0,0,1,151.48,91.3,Medium
FAN019795,2026-07-14,New York,Casual Viewer,Digital Ad,35-44,Male,Brazil,True,True,0,0,0,172.2,55.0,Low
FAN019796,2026-08-11,Denver,Casual Viewer,Social Media,35-44,Female,Other,True,False,0,0,0,139.92,61.7,Medium
FAN019797,2026-08-01,Boston,Casual Viewer,Digital Ad,25-34,Female,Mexico,True,True,0,0,1,137.73,34.8,Medium
FAN019798,2026-06-25,Los Angeles,Converted Fan,Social Media,55+,Male,Mexico,True,True,0,1,1,369.25,42.1,Medium
FAN019799,2026-08-25,New York,Casual Viewer,Social Media,18-24,Non-binary/Other,Brazil,True,False,0,1,0,149.81,50.5,Low
FAN019800,2026-06-30,New York,Casual Viewer,Digital Ad,35-44,Male,USA,False,False,0,0,1,140.71,53.6,High
FAN019801,2026-09-30,Denver,Casual Viewer,Partner Referral,25-34,Female,Colombia,True,False,0,0,0,116.79,64.3,High
FAN019802,2026-06-18,Dallas,Casual Viewer,Email Campaign,18-24,Non-binary/Other,Other,True,False,0,0,0,150.05,91.0,High
FAN019803,2026-07-06,New York,Casual Viewer,Partner Referral,18-24,Male,Germany,True,True,0,1,0,126.8,69.9,Medium
FAN019804,2026-07-13,San Francisco,Lapsed Fan,Social Media,55+,Female,Brazil,True,False,1,0,0,211.61,65.2,Medium
FAN019805,2026-06-27,Other,Casual Viewer,Social Media,18-24,Female,USA,True,False,1,0,0,157.43,68.4,High
FAN019806,2026-08-04,Boston,Casual Viewer,Digital Ad,25-34,Male,USA,True,False,0,0,1,138.0,63.5,High
FAN019807,2026-07-16,Houston,Casual Viewer,Digital Ad,45-54,Female,England,False,True,0,0,0,132.92,84.5,High
FAN019808,2026-06-13,Seattle,Lapsed Fan,Organic Search,18-24,Male,USA,True,False,0,0,1,252.34,71.2,Low
FAN019809,2026-07-14,Boston,Casual Viewer,In-Stadium,25-34,Female,Germany,False,False,0,0,0,124.96,49.3,High
FAN019810,2026-07-07,New York,Casual Viewer,Digital Ad,55+,Male,USA,True,False,0,0,0,159.8,13.1,High
FAN019811,2026-06-25,Other,New to Soccer,Digital Ad,25-34,Female,Brazil,True,True,0,1,0,99.11,74.7,High
FAN019812,2026-10-29,Denver,Converted Fan,Partner Referral,18-24,Female,Mexico,True,False,0,1,1,354.39,49.5,Medium
FAN019813,2026-09-05,Miami,Lapsed Fan,Digital Ad,18-24,Female,USA,False,False,0,0,0,211.79,77.6,High
FAN019814,2026-06-29,Houston,New to Soccer,Email Campaign,18-24,Female,Mexico,True,True,0,0,0,95.85,74.7,Medium
FAN019815,2026-07-09,Los Angeles,Casual Viewer,Digital Ad,35-44,Male,USA,False,True,0,0,0,154.64,64.4,High
FAN019816,2026-06-29,Seattle,New to Soccer,Digital Ad,45-54,Male,USA,False,False,0,0,1,125.2,47.9,Medium
FAN019817,2026-08-05,Chicago,Lapsed Fan,Digital Ad,18-24,Female,USA,True,True,0,1,1,229.15,64.2,Medium
FAN019818,2026-09-21,Miami,Casual Viewer,Digital Ad,18-24,Male,USA,True,True,0,0,1,126.11,60.8,Medium
FAN019819,2026-07-01,New York,Casual Viewer,In-Stadium,45-54,Female,Argentina,True,True,0,0,0,131.12,50.0,Medium
FAN019820,2026-08-11,Los Angeles,Converted Fan,In-Stadium,35-44,Male,Other,False,False,0,1,1,464.84,60.7,Medium
FAN019821,2026-07-07,Other,Casual Viewer,Email Campaign,35-44,Female,Brazil,True,True,0,1,0,75.21,73.9,High
FAN019822,2026-07-03,Houston,Casual Viewer,Partner Referral,55+,Female,Other,True,False,0,1,0,146.93,59.6,Low
FAN019823,2026-09-26,Seattle,New to Soccer,Organic Search,45-54,Male,Brazil,False,True,0,0,0,97.34,60.4,Medium
FAN019824,2026-07-08,Seattle,Casual Viewer,Email Campaign,25-34,Female,Other,False,True,0,0,1,107.37,8.6,Medium
FAN019825,2026-07-06,Other,Converted Fan,Digital Ad,18-24,Male,Mexico,True,False,1,1,1,388.42,28.8,Low
FAN019826,2026-07-21,Other,Lapsed Fan,TV Promotion,35-44,Male,Colombia,True,True,0,0,0,191.82,62.0,Medium
FAN019827,2026-06-27,Houston,Converted Fan,Email Campaign,25-34,Female,Colombia,False,False,1,1,1,390.36,21.1,High
FAN019828,2026-06-30,Other,New to Soccer,Organic Search,18-24,Female,USA,True,False,0,0,1,109.72,90.3,High
FAN019829,2026-09-22,Chicago,Lapsed Fan,Digital Ad,25-34,Male,Mexico,False,False,1,1,1,183.19,82.6,High
FAN019830,2026-07-22,Miami,Converted Fan,Organic Search,55+,Female,Mexico,False,True,0,0,1,391.36,32.5,Medium
FAN019831,2026-08-15,Seattle,Lapsed Fan,Organic Search,35-44,Non-binary/Other,Brazil,False,True,1,1,0,195.93,27.2,Low
FAN019832,2026-06-28,Denver,New to Soccer,Digital Ad,55+,Female,Argentina,True,False,1,0,1,102.39,56.0,Low
FAN019833,2026-07-09,Houston,Casual Viewer,Digital Ad,25-34,Male,Mexico,False,True,1,1,0,129.77,59.7,Low
FAN019834,2026-10-15,Chicago,New to Soccer,Digital Ad,35-44,Male,USA,True,False,0,1,0,86.6,60.9,High
FAN019835,2026-06-30,San Francisco,Casual Viewer,Digital Ad,25-34,Male,Other,True,False,1,0,0,133.18,81.0,Low
FAN019836,2026-06-23,Houston,Lapsed Fan,Social Media,25-34,Female,USA,True,False,0,0,0,231.15,50.2,Low
FAN019837,2026-07-08,Dallas,Converted Fan,Partner Referral,18-24,Male,USA,False,False,0,0,1,407.13,96.5,High
FAN019838,2026-07-02,Seattle,Lapsed Fan,Digital Ad,18-24,Male,Mexico,True,False,1,1,0,258.12,78.0,High
FAN019839,2026-06-23,Atlanta,Converted Fan,Digital Ad,55+,Male,Colombia,False,False,1,0,0,382.76,45.9,Low
FAN019840,2026-09-02,Los Angeles,Lapsed Fan,Email Campaign,18-24,Female,Colombia,False,True,0,1,0,220.96,50.0,Low
FAN019841,2026-10-26,Miami,Lapsed Fan,Email Campaign,45-54,Male,Germany,True,True,0,0,1,216.29,63.9,High
FAN019842,2026-07-11,New York,New to Soccer,Email Campaign,25-34,Female,Mexico,False,False,0,0,1,77.68,54.8,Low
FAN019843,2026-08-05,Seattle,New to Soccer,Partner Referral,45-54,Female,USA,True,False,0,0,0,105.04,47.3,Medium
FAN019844,2026-08-24,New York,Casual Viewer,Digital Ad,25-34,Female,USA,True,False,0,1,1,163.04,39.5,Low
FAN019845,2026-07-25,Atlanta,Lapsed Fan,Email Campaign,18-24,Male,USA,False,True,0,0,1,226.11,9.5,Low
FAN019846,2026-06-15,Chicago,Converted Fan,Social Media,25-34,Female,USA,False,False,1,0,1,374.15,81.8,Medium
FAN019847,2026-06-23,New York,Casual Viewer,Social Media,45-54,Male,Germany,True,False,1,0,0,165.35,35.2,Medium
FAN019848,2026-06-18,Seattle,Casual Viewer,Digital Ad,18-24,Female,USA,True,False,0,0,0,150.5,44.7,Medium
FAN019849,2026-06-12,Los Angeles,Casual Viewer,Email Campaign,55+,Female,USA,True,False,0,1,0,179.41,75.1,Medium
FAN019850,2026-06-29,Chicago,Converted Fan,Digital Ad,25-34,Female,USA,True,True,0,0,1,401.81,49.2,Low
FAN019851,2026-07-02,Miami,Converted Fan,TV Promotion,45-54,Male,Colombia,True,True,0,1,1,394.52,51.2,Medium
FAN019852,2026-06-26,Chicago,Casual Viewer,In-Stadium,45-54,Male,USA,True,False,0,0,0,159.06,21.2,High
FAN019853,2026-06-17,New York,Converted Fan,In-Stadium,18-24,Female,Mexico,True,False,1,1,1,467.36,71.2,Low
FAN019854,2026-07-09,Chicago,New to Soccer,Social Media,25-34,Female,USA,True,True,0,0,0,95.84,77.7,Medium
FAN019855,2026-06-28,New York,Casual Viewer,Digital Ad,25-34,Female,Argentina,True,True,0,0,0,136.58,39.2,Medium
FAN019856,2026-08-09,San Francisco,Casual Viewer,Digital Ad,18-24,Female,USA,True,True,0,0,0,150.15,44.1,High
FAN019857,2026-06-11,New York,Lapsed Fan,Social Media,25-34,Female,USA,False,True,0,1,0,220.65,55.9,Medium
FAN019858,2026-08-19,Houston,Casual Viewer,Digital Ad,18-24,Female,Other,True,True,1,0,1,152.8,46.0,High
FAN019859,2026-10-05,Miami,Casual Viewer,Partner Referral,18-24,Male,USA,False,True,0,0,1,117.93,10.0,Medium
FAN019860,2026-07-27,Other,New to Soccer,Social Media,25-34,Male,Mexico,True,False,0,0,0,78.12,56.2,Medium
FAN019861,2026-07-29,New York,Converted Fan,Email Campaign,18-24,Male,Brazil,True,True,1,0,1,302.0,57.2,Low
FAN019862,2026-09-23,Other,Converted Fan,Partner Referral,35-44,Male,USA,True,True,0,0,1,300.12,76.7,High
FAN019863,2026-06-25,Los Angeles,Lapsed Fan,Social Media,45-54,Male,Other,True,False,0,0,0,236.82,71.5,Medium
FAN019864,2026-10-28,Atlanta,Converted Fan,Partner Referral,55+,Female,USA,True,False,1,0,1,502.75,58.6,High
FAN019865,2026-08-05,New York,New to Soccer,Organic Search,18-24,Male,USA,False,True,1,0,0,80.46,57.9,Low
FAN019866,2026-07-28,Other,Converted Fan,Digital Ad,18-24,Female,England,True,False,0,1,1,330.15,85.7,High
FAN019867,2026-07-01,Seattle,Converted Fan,Digital Ad,18-24,Male,USA,True,False,0,1,0,463.03,44.3,Low
FAN019868,2026-07-10,New York,Converted Fan,In-Stadium,55+,Male,Mexico,True,False,0,0,1,422.69,76.4,Low
FAN019869,2026-07-19,Los Angeles,New to Soccer,Email Campaign,25-34,Male,USA,True,False,0,0,0,86.63,75.8,Low
FAN019870,2026-07-15,Miami,Converted Fan,Email Campaign,35-44,Male,USA,True,False,0,1,1,331.59,31.0,Low
FAN019871,2026-07-25,Houston,Casual Viewer,Email Campaign,18-24,Male,Mexico,True,False,0,0,1,165.09,33.7,Medium
FAN019872,2026-06-18,Dallas,Casual Viewer,Social Media,25-34,Male,USA,True,False,0,0,0,110.52,41.0,High
FAN019873,2026-07-01,Houston,Casual Viewer,Email Campaign,35-44,Female,Mexico,False,True,1,0,0,141.78,77.2,High
FAN019874,2026-07-04,San Francisco,Lapsed Fan,Email Campaign,18-24,Male,Mexico,True,False,0,0,1,230.31,58.1,High
FAN019875,2026-06-27,Chicago,Casual Viewer,Social Media,25-34,Male,USA,True,False,0,0,1,141.41,82.7,Medium
FAN019876,2026-06-23,New York,Lapsed Fan,Social Media,25-34,Male,Germany,True,False,0,0,0,201.61,11.6,Medium
FAN019877,2026-06-22,New York,New to Soccer,Digital Ad,35-44,Male,USA,False,False,0,0,0,97.27,55.5,Medium
FAN019878,2026-07-01,Los Angeles,Lapsed Fan,Email Campaign,25-34,Female,Other,True,True,1,0,0,235.81,54.5,Medium
FAN019879,2026-07-07,Chicago,New to Soccer,Social Media,18-24,Male,USA,True,True,0,1,0,116.04,68.4,Medium
FAN019880,2026-06-17,Dallas,Casual Viewer,Social Media,35-44,Non-binary/Other,USA,False,False,0,0,0,109.51,37.6,Medium
FAN019881,2026-09-30,Seattle,Lapsed Fan,Email Campaign,25-34,Non-binary/Other,Colombia,True,True,0,0,1,195.18,21.8,Medium
FAN019882,2026-08-03,Los Angeles,Lapsed Fan,Email Campaign,18-24,Male,USA,True,False,0,0,1,256.85,26.6,Medium
FAN019883,2026-07-29,Houston,Casual Viewer,Social Media,18-24,Male,USA,True,True,0,0,0,172.89,27.7,High
FAN019884,2026-06-23,Los Angeles,Lapsed Fan,Partner Referral,18-24,Male,Mexico,True,False,0,1,0,236.97,56.4,High
FAN019885,2026-07-14,Other,Converted Fan,Digital Ad,25-34,Non-binary/Other,Mexico,True,False,0,1,1,322.96,58.5,High
FAN019886,2026-07-09,Dallas,Lapsed Fan,Social Media,18-24,Male,Mexico,True,True,0,0,0,183.72,40.6,High
FAN019887,2026-10-21,Dallas,Lapsed Fan,Email Campaign,55+,Male,Mexico,True,True,0,0,0,210.85,40.3,Low
FAN019888,2026-07-31,Miami,Casual Viewer,Digital Ad,25-34,Male,Mexico,False,False,0,1,0,147.63,51.6,High
FAN019889,2026-07-11,Los Angeles,Casual Viewer,Digital Ad,18-24,Female,USA,False,False,0,0,1,152.98,43.8,Medium
FAN019890,2026-08-21,Los Angeles,Lapsed Fan,Email Campaign,45-54,Female,Mexico,True,True,1,0,1,167.17,71.0,Low
FAN019891,2026-06-23,Dallas,Casual Viewer,Email Campaign,25-34,Male,Other,False,True,0,0,0,152.44,81.7,High
FAN019892,2026-06-12,Other,Converted Fan,Digital Ad,35-44,Female,USA,False,False,1,1,1,388.79,12.7,Low
FAN019893,2026-07-23,Los Angeles,Lapsed Fan,Social Media,35-44,Male,USA,False,False,0,1,0,212.98,49.3,High
FAN019894,2026-06-19,Miami,New to Soccer,Partner Referral,45-54,Female,Colombia,True,True,0,0,0,102.88,70.5,Low
FAN019895,2026-06-21,Houston,Casual Viewer,Email Campaign,35-44,Non-binary/Other,USA,True,False,0,0,0,143.63,20.2,Low
FAN019896,2026-07-31,Dallas,Converted Fan,Partner Referral,35-44,Female,USA,True,False,0,1,0,332.3,67.0,Low
FAN019897,2026-06-28,Miami,Lapsed Fan,Digital Ad,35-44,Non-binary/Other,Mexico,True,False,0,0,1,249.97,57.0,High
FAN019898,2026-07-16,Los Angeles,Lapsed Fan,Digital Ad,25-34,Female,Mexico,True,False,0,0,0,169.24,90.6,Medium
FAN019899,2026-09-14,San Francisco,Lapsed Fan,Social Media,35-44,Male,Germany,True,True,0,1,0,209.36,33.0,Low
FAN019900,2026-06-29,Los Angeles,Casual Viewer,Digital Ad,18-24,Male,Mexico,True,True,0,1,0,81.08,55.5,Medium
FAN019901,2026-06-25,Dallas,Casual Viewer,Social Media,25-34,Female,Other,False,False,0,0,0,149.67,74.9,Medium
FAN019902,2026-06-20,Los Angeles,Lapsed Fan,Email Campaign,35-44,Female,Other,True,True,1,1,1,227.42,75.6,High
FAN019903,2026-06-21,New York,Casual Viewer,Social Media,55+,Male,USA,True,False,0,0,0,125.03,45.9,Medium
FAN019904,2026-06-17,New York,Casual Viewer,Digital Ad,35-44,Male,USA,True,False,0,0,0,137.1,67.9,High
FAN019905,2026-06-19,Seattle,Converted Fan,Digital Ad,18-24,Male,USA,False,True,1,0,1,432.1,90.0,Low
FAN019906,2026-07-04,New York,New to Soccer,Social Media,35-44,Male,USA,True,True,0,1,0,88.26,100.0,Medium
FAN019907,2026-06-30,Los Angeles,Casual Viewer,Organic Search,45-54,Female,USA,True,False,0,0,1,105.47,71.5,Medium
FAN019908,2026-07-25,Los Angeles,New to Soccer,Email Campaign,18-24,Male,USA,True,False,0,0,0,66.51,49.7,High
FAN019909,2026-08-27,New York,Converted Fan,Partner Referral,55+,Male,Mexico,True,False,0,0,1,312.59,100.0,Medium
FAN019910,2026-08-07,Miami,Lapsed Fan,Email Campaign,45-54,Female,USA,True,False,0,0,1,274.13,52.8,Low
FAN019911,2026-07-09,Seattle,Casual Viewer,Email Campaign,25-34,Male,Mexico,True,True,0,0,1,165.27,68.5,Low
FAN019912,2026-06-20,Other,Casual Viewer,Email Campaign,45-54,Male,USA,True,False,1,0,0,117.84,48.4,Low
FAN019913,2026-07-26,Other,Casual Viewer,Email Campaign,45-54,Male,USA,True,True,0,0,0,108.19,37.7,High
FAN019914,2026-07-01,New York,New to Soccer,Email Campaign,45-54,Male,USA,True,True,0,1,0,107.43,16.5,High
FAN019915,2026-06-19,Los Angeles,Lapsed Fan,Social Media,18-24,Male,Other,True,True,0,1,1,176.72,54.0,Low
FAN019916,2026-08-19,Chicago,New to Soccer,Email Campaign,25-34,Male,Argentina,False,False,0,0,0,89.83,57.4,Medium
FAN019917,2026-06-30,Atlanta,Lapsed Fan,Partner Referral,35-44,Female,USA,True,True,0,0,1,217.55,55.0,Low
FAN019918,2026-06-26,Chicago,Lapsed Fan,Email Campaign,25-34,Male,Germany,True,True,0,0,1,223.07,51.5,High
FAN019919,2026-08-27,Miami,Converted Fan,Digital Ad,25-34,Male,Mexico,True,False,0,1,1,325.68,51.9,Low
