fan_id,segment,campaign_type,emails_sent,email_open_rate,click_through_rate,app_sessions_30d,push_opt_in,days_since_last_touch,journey_stage,revenue_generated_usd
FAN027988,Casual Viewer,Ticket Upsell,2,0.329,0.069,7,False,62,Conversion,112.88
FAN027989,Converted Fan,Re-engagement,2,0.182,0.111,44,False,89,Consideration,12.12
FAN027990,Lapsed Fan,Ticket Upsell,1,0.304,0.106,11,False,28,Conversion,43.53
FAN027991,Converted Fan,Welcome Series,11,0.177,0.117,19,True,79,Consideration,43.85
FAN027992,Casual Viewer,Loyalty Reward,9,0.387,0.158,35,True,45,Awareness,263.96
FAN027993,Converted Fan,Re-engagement,2,0.428,0.169,10,True,80,Awareness,68.48
FAN027994,New to Soccer,Re-engagement,5,0.36,0.036,31,False,73,Awareness,30.37
FAN027995,Converted Fan,Ticket Upsell,2,0.4,0.01,32,False,60,Conversion,12.38
FAN027996,Casual Viewer,Welcome Series,10,0.371,0.067,40,False,18,Awareness,338.43
FAN027997,Casual Viewer,Content Newsletter,8,0.457,0.017,24,True,13,Churned,65.53
FAN027998,New to Soccer,Re-engagement,1,0.087,0.039,10,False,71,Awareness,75.18
FAN027999,Lapsed Fan,Re-engagement,9,0.105,0.039,31,False,49,Awareness,251.98
FAN028000,Casual Viewer,Ticket Upsell,6,0.2,0.072,32,True,79,Conversion,94.11
FAN028001,Converted Fan,Loyalty Reward,2,0.439,0.068,9,True,36,Awareness,10.77
FAN028002,New to Soccer,Merchandise Offer,7,0.402,0.096,10,True,66,Awareness,80.22
FAN028003,Casual Viewer,Merchandise Offer,6,0.353,0.161,21,True,59,Churned,116.04
FAN028004,Lapsed Fan,Welcome Series,6,0.407,0.047,18,False,44,Conversion,10.46
FAN028005,Converted Fan,Merchandise Offer,1,0.379,0.142,36,False,85,Loyalty,35.81
FAN028006,Casual Viewer,Loyalty Reward,3,0.235,0.09,38,False,41,Awareness,4.27
FAN028007,Lapsed Fan,Content Newsletter,5,0.258,0.152,0,False,43,Consideration,583.23
FAN028008,Converted Fan,Merchandise Offer,5,0.242,0.132,42,False,52,Conversion,38.61
FAN028009,Casual Viewer,Ticket Upsell,8,0.188,0.105,41,True,29,Awareness,3.86
FAN028010,Converted Fan,Ticket Upsell,9,0.298,0.044,9,True,87,Awareness,507.49
FAN028011,Lapsed Fan,Loyalty Reward,6,0.544,0.066,22,False,57,Churned,352.53
FAN028012,Casual Viewer,Welcome Series,1,0.452,0.186,23,False,23,Conversion,147.78
FAN028013,Lapsed Fan,Ticket Upsell,1,0.311,0.096,42,True,73,Awareness,28.7
FAN028014,New to Soccer,Merchandise Offer,11,0.304,0.084,3,True,23,Loyalty,99.66
FAN028015,New to Soccer,Merchandise Offer,3,0.407,0.111,5,False,78,Consideration,133.79
FAN028016,New to Soccer,Ticket Upsell,7,0.545,0.04,26,True,68,Conversion,103.09
FAN028017,Casual Viewer,Welcome Series,8,0.335,0.083,16,False,52,Churned,127.0
FAN028018,Converted Fan,Re-engagement,6,0.325,0.136,13,True,63,Churned,43.71
FAN028019,New to Soccer,Content Newsletter,8,0.478,0.07,12,True,30,Conversion,110.71
FAN028020,Casual Viewer,Ticket Upsell,2,0.491,0.01,2,True,74,Awareness,45.26
FAN028021,Converted Fan,Loyalty Reward,5,0.264,0.108,4,False,67,Loyalty,181.55
FAN028022,Casual Viewer,Merchandise Offer,8,0.466,0.068,17,False,67,Churned,182.34
FAN028023,Converted Fan,Loyalty Reward,1,0.416,0.095,36,True,82,Churned,47.94
FAN028024,New to Soccer,Content Newsletter,8,0.416,0.096,9,False,38,Consideration,27.07
FAN028025,Lapsed Fan,Ticket Upsell,5,0.407,0.05,28,True,14,Consideration,328.58
FAN028026,New to Soccer,Welcome Series,7,0.462,0.173,12,False,40,Consideration,69.79
FAN028027,New to Soccer,Loyalty Reward,5,0.339,0.105,11,False,52,Loyalty,36.83
FAN028028,Casual Viewer,Welcome Series,1,0.236,0.118,18,True,46,Loyalty,122.92
FAN028029,Casual Viewer,Loyalty Reward,7,0.373,0.108,13,True,52,Consideration,128.01
FAN028030,Lapsed Fan,Welcome Series,3,0.226,0.105,8,False,48,Awareness,41.51
FAN028031,Converted Fan,Re-engagement,2,0.282,0.112,33,False,59,Consideration,36.05
FAN028032,Converted Fan,Ticket Upsell,10,0.352,0.073,22,True,59,Consideration,40.18
FAN028033,New to Soccer,Ticket Upsell,6,0.263,0.01,36,False,0,Churned,3.42
FAN028034,Lapsed Fan,Merchandise Offer,2,0.342,0.102,9,False,57,Awareness,60.19
FAN028035,Converted Fan,Content Newsletter,9,0.463,0.074,40,False,18,Churned,247.78
FAN028036,Casual Viewer,Re-engagement,4,0.328,0.043,42,True,52,Awareness,20.07
FAN028037,Converted Fan,Re-engagement,6,0.225,0.031,6,True,64,Conversion,63.45
FAN028038,New to Soccer,Loyalty Reward,10,0.361,0.104,39,True,7,Conversion,4.84
FAN028039,Converted Fan,Content Newsletter,5,0.213,0.073,33,True,80,Loyalty,103.63
FAN028040,New to Soccer,Re-engagement,8,0.607,0.131,17,True,73,Consideration,168.69
FAN028041,Converted Fan,Ticket Upsell,8,0.23,0.065,34,True,57,Awareness,114.79
FAN028042,Converted Fan,Re-engagement,8,0.396,0.122,3,False,89,Churned,99.42
FAN028043,Casual Viewer,Merchandise Offer,11,0.315,0.103,24,True,16,Conversion,54.62
FAN028044,New to Soccer,Merchandise Offer,2,0.187,0.01,34,False,53,Conversion,196.25
FAN028045,Casual Viewer,Loyalty Reward,3,0.232,0.048,12,True,87,Loyalty,107.66
FAN028046,New to Soccer,Ticket Upsell,8,0.502,0.067,7,True,75,Loyalty,183.53
FAN028047,Lapsed Fan,Loyalty Reward,1,0.447,0.075,30,False,7,Conversion,9.53
FAN028048,Casual Viewer,Welcome Series,8,0.601,0.048,16,False,10,Conversion,137.65
FAN028049,Converted Fan,Re-engagement,6,0.393,0.141,44,False,77,Churned,20.81
FAN028050,Casual Viewer,Welcome Series,5,0.251,0.091,37,True,13,Consideration,63.45
FAN028051,Converted Fan,Re-engagement,11,0.193,0.086,43,True,35,Awareness,119.43
FAN028052,Lapsed Fan,Merchandise Offer,6,0.402,0.104,34,False,84,Consideration,91.6
FAN028053,Casual Viewer,Welcome Series,3,0.502,0.167,30,False,15,Loyalty,116.6
FAN028054,Casual Viewer,Re-engagement,4,0.205,0.115,26,False,72,Loyalty,105.44
FAN028055,Casual Viewer,Merchandise Offer,6,0.562,0.01,35,False,56,Loyalty,13.21
FAN028056,Casual Viewer,Content Newsletter,6,0.29,0.137,26,False,55,Consideration,7.1
FAN028057,Converted Fan,Content Newsletter,2,0.461,0.071,20,False,89,Conversion,14.38
FAN028058,Converted Fan,Welcome Series,2,0.481,0.045,4,True,6,Awareness,13.51
FAN028059,Lapsed Fan,Welcome Series,1,0.386,0.039,39,False,88,Churned,52.38
FAN028060,Casual Viewer,Welcome Series,7,0.179,0.099,1,False,66,Conversion,14.96
FAN028061,Converted Fan,Content Newsletter,2,0.388,0.013,40,False,16,Consideration,107.38
FAN028062,Converted Fan,Ticket Upsell,1,0.222,0.051,5,False,83,Awareness,1.67
FAN028063,Casual Viewer,Welcome Series,6,0.478,0.08,5,True,67,Churned,34.61
FAN028064,Casual Viewer,Merchandise Offer,1,0.289,0.046,11,True,61,Churned,180.92
FAN028065,Casual Viewer,Welcome Series,3,0.183,0.101,37,True,69,Conversion,1.01
FAN028066,New to Soccer,Re-engagement,2,0.334,0.022,39,False,0,Loyalty,16.41
FAN028067,Casual Viewer,Ticket Upsell,1,0.328,0.179,15,True,33,Consideration,245.29
FAN028068,Converted Fan,Content Newsletter,4,0.338,0.08,19,False,64,Consideration,202.11
FAN028069,Casual Viewer,Welcome Series,2,0.301,0.01,35,False,44,Conversion,42.93
FAN028070,New to Soccer,Re-engagement,1,0.301,0.079,43,False,70,Loyalty,121.72
FAN028071,Casual Viewer,Content Newsletter,6,0.161,0.126,29,True,46,Consideration,47.63
FAN028072,Casual Viewer,Content Newsletter,11,0.297,0.039,5,False,23,Consideration,198.24
FAN028073,Lapsed Fan,Merchandise Offer,4,0.453,0.111,36,False,26,Churned,216.64
FAN028074,Casual Viewer,Re-engagement,11,0.317,0.067,2,False,2,Conversion,20.79
FAN028075,New to Soccer,Merchandise Offer,11,0.333,0.083,29,True,12,Awareness,7.99
FAN028076,Casual Viewer,Ticket Upsell,9,0.557,0.164,0,True,62,Loyalty,32.51
FAN028077,Converted Fan,Re-engagement,4,0.332,0.113,2,True,21,Consideration,28.96
FAN028078,Converted Fan,Ticket Upsell,9,0.232,0.067,42,True,52,Awareness,4.81
FAN028079,New to Soccer,Ticket Upsell,2,0.05,0.119,21,True,15,Conversion,107.33
FAN028080,Lapsed Fan,Welcome Series,9,0.363,0.086,6,False,14,Consideration,24.69
FAN028081,Casual Viewer,Welcome Series,6,0.617,0.125,24,True,55,Conversion,55.99
FAN028082,New to Soccer,Content Newsletter,6,0.363,0.079,40,True,80,Awareness,86.73
FAN028083,New to Soccer,Merchandise Offer,8,0.488,0.093,4,True,8,Awareness,181.55
FAN028084,Lapsed Fan,Loyalty Reward,2,0.36,0.021,1,True,35,Awareness,5.45
FAN028085,Lapsed Fan,Ticket Upsell,3,0.179,0.13,8,False,10,Awareness,54.67
FAN028086,Casual Viewer,Content Newsletter,3,0.148,0.059,23,True,22,Consideration,75.2
FAN028087,Casual Viewer,Loyalty Reward,1,0.218,0.11,40,False,4,Conversion,3.34
FAN028088,Casual Viewer,Content Newsletter,3,0.521,0.017,8,True,63,Awareness,55.61
FAN028089,New to Soccer,Loyalty Reward,7,0.375,0.041,38,False,49,Conversion,23.26
FAN028090,Casual Viewer,Welcome Series,7,0.4,0.123,27,True,38,Churned,22.41
FAN028091,Converted Fan,Content Newsletter,11,0.505,0.109,34,True,69,Conversion,67.85
FAN028092,Lapsed Fan,Merchandise Offer,10,0.347,0.075,42,False,15,Conversion,165.67
FAN028093,Lapsed Fan,Loyalty Reward,5,0.402,0.116,11,False,13,Consideration,106.17
FAN028094,New to Soccer,Merchandise Offer,7,0.437,0.169,4,False,7,Awareness,94.86
FAN028095,Casual Viewer,Ticket Upsell,5,0.334,0.098,15,False,64,Consideration,9.96
FAN028096,Converted Fan,Loyalty Reward,10,0.126,0.102,34,True,4,Conversion,121.97
FAN028097,Converted Fan,Content Newsletter,2,0.42,0.01,31,False,59,Consideration,38.94
FAN028098,Casual Viewer,Loyalty Reward,7,0.205,0.061,16,False,44,Conversion,12.66
FAN028099,Casual Viewer,Re-engagement,9,0.435,0.072,29,True,2,Conversion,5.63
FAN028100,Lapsed Fan,Merchandise Offer,10,0.335,0.11,18,False,1,Loyalty,11.05
FAN028101,New to Soccer,Merchandise Offer,2,0.131,0.132,6,True,44,Churned,11.36
FAN028102,New to Soccer,Re-engagement,7,0.238,0.157,42,False,73,Awareness,297.4
FAN028103,Casual Viewer,Welcome Series,1,0.307,0.129,6,True,74,Awareness,31.56
FAN028104,Casual Viewer,Ticket Upsell,11,0.05,0.128,35,True,58,Churned,9.21
FAN028105,New to Soccer,Welcome Series,5,0.389,0.129,31,True,16,Awareness,68.48
FAN028106,Casual Viewer,Merchandise Offer,10,0.477,0.133,43,False,51,Awareness,76.73
FAN028107,Converted Fan,Ticket Upsell,11,0.627,0.106,23,True,2,Awareness,56.49
FAN028108,Casual Viewer,Ticket Upsell,2,0.483,0.11,43,True,30,Loyalty,144.65
FAN028109,Converted Fan,Merchandise Offer,2,0.319,0.054,14,True,8,Conversion,82.09
FAN028110,Casual Viewer,Content Newsletter,1,0.215,0.069,21,True,82,Consideration,19.88
FAN028111,Casual Viewer,Content Newsletter,11,0.362,0.18,24,True,12,Loyalty,2.76
FAN028112,New to Soccer,Welcome Series,3,0.273,0.082,41,False,20,Loyalty,7.98
FAN028113,New to Soccer,Welcome Series,5,0.235,0.01,35,True,48,Awareness,123.58
FAN028114,Casual Viewer,Loyalty Reward,10,0.414,0.068,38,False,40,Conversion,67.63
FAN028115,Casual Viewer,Ticket Upsell,10,0.21,0.156,26,True,61,Consideration,159.21
FAN028116,New to Soccer,Merchandise Offer,2,0.4,0.052,37,False,58,Consideration,49.07
FAN028117,Lapsed Fan,Ticket Upsell,2,0.418,0.016,37,False,1,Consideration,63.32
FAN028118,Lapsed Fan,Merchandise Offer,11,0.528,0.064,14,True,21,Awareness,74.34
FAN028119,Casual Viewer,Ticket Upsell,4,0.557,0.034,3,True,15,Churned,63.53
FAN028120,New to Soccer,Loyalty Reward,7,0.46,0.077,24,False,60,Consideration,98.48
FAN028121,Lapsed Fan,Re-engagement,3,0.28,0.039,28,True,41,Loyalty,85.01
FAN028122,New to Soccer,Re-engagement,4,0.136,0.069,42,True,81,Awareness,212.37
FAN028123,Converted Fan,Ticket Upsell,1,0.117,0.102,26,True,39,Consideration,25.33
FAN028124,Lapsed Fan,Loyalty Reward,5,0.264,0.092,23,False,56,Conversion,120.91
FAN028125,New to Soccer,Content Newsletter,2,0.328,0.071,22,False,12,Churned,141.98
FAN028126,Casual Viewer,Re-engagement,11,0.375,0.044,23,False,27,Conversion,15.83
FAN028127,Converted Fan,Re-engagement,7,0.106,0.045,28,False,48,Loyalty,151.92
FAN028128,Converted Fan,Merchandise Offer,11,0.424,0.047,0,False,64,Conversion,164.81
FAN028129,Casual Viewer,Loyalty Reward,4,0.146,0.076,12,True,42,Conversion,12.8
FAN028130,Lapsed Fan,Loyalty Reward,6,0.29,0.15,40,True,68,Loyalty,115.22
FAN028131,Converted Fan,Re-engagement,3,0.482,0.086,38,True,53,Churned,73.57
FAN028132,Lapsed Fan,Content Newsletter,8,0.388,0.145,16,True,3,Awareness,11.7
FAN028133,Casual Viewer,Content Newsletter,3,0.266,0.077,1,True,44,Conversion,58.96
FAN028134,Converted Fan,Merchandise Offer,11,0.562,0.112,33,False,28,Conversion,29.07
FAN028135,New to Soccer,Content Newsletter,4,0.135,0.095,22,False,61,Consideration,26.94
FAN028136,New to Soccer,Ticket Upsell,9,0.258,0.01,0,True,75,Churned,40.73
FAN028137,New to Soccer,Welcome Series,11,0.129,0.182,22,False,36,Awareness,12.82
FAN028138,Casual Viewer,Merchandise Offer,4,0.341,0.215,10,True,41,Loyalty,55.94
FAN028139,New to Soccer,Content Newsletter,5,0.169,0.132,41,True,6,Awareness,175.68
FAN028140,Converted Fan,Merchandise Offer,10,0.276,0.064,40,False,70,Consideration,150.48
FAN028141,New to Soccer,Re-engagement,11,0.123,0.192,30,True,56,Churned,130.3
FAN028142,Converted Fan,Loyalty Reward,1,0.298,0.134,3,False,19,Conversion,55.72
FAN028143,Converted Fan,Ticket Upsell,2,0.279,0.09,33,True,77,Consideration,77.73
FAN028144,Lapsed Fan,Ticket Upsell,3,0.222,0.064,14,True,89,Loyalty,23.73
FAN028145,New to Soccer,Content Newsletter,11,0.39,0.063,4,True,37,Awareness,23.76
FAN028146,New to Soccer,Loyalty Reward,10,0.283,0.11,19,True,64,Conversion,4.73
FAN028147,Lapsed Fan,Re-engagement,6,0.304,0.118,10,False,58,Awareness,394.6
FAN028148,Casual Viewer,Welcome Series,1,0.388,0.024,8,False,40,Conversion,266.58
FAN028149,Casual Viewer,Re-engagement,3,0.275,0.093,28,False,64,Awareness,90.63
FAN028150,New to Soccer,Loyalty Reward,11,0.329,0.09,42,False,19,Loyalty,21.64
FAN028151,Converted Fan,Merchandise Offer,10,0.323,0.132,43,False,6,Consideration,21.22
FAN028152,Converted Fan,Content Newsletter,8,0.318,0.083,0,False,88,Consideration,66.12
FAN028153,New to Soccer,Ticket Upsell,1,0.47,0.119,4,True,43,Conversion,50.53
FAN028154,New to Soccer,Merchandise Offer,5,0.271,0.129,36,True,74,Consideration,56.02
FAN028155,Casual Viewer,Merchandise Offer,2,0.149,0.093,24,True,88,Awareness,183.3
FAN028156,Lapsed Fan,Welcome Series,9,0.3,0.164,27,False,75,Loyalty,110.44
FAN028157,Casual Viewer,Content Newsletter,6,0.455,0.144,43,False,53,Conversion,104.12
FAN028158,Casual Viewer,Welcome Series,5,0.532,0.071,25,True,19,Consideration,30.38
FAN028159,Casual Viewer,Ticket Upsell,11,0.347,0.092,42,True,74,Conversion,61.87
FAN028160,Converted Fan,Re-engagement,5,0.17,0.044,30,False,84,Conversion,49.37
FAN028161,Lapsed Fan,Ticket Upsell,2,0.156,0.098,6,False,68,Awareness,62.29
FAN028162,Casual Viewer,Loyalty Reward,5,0.261,0.192,14,False,68,Awareness,118.4
FAN028163,New to Soccer,Content Newsletter,1,0.572,0.036,20,False,58,Awareness,161.23
FAN028164,Converted Fan,Welcome Series,8,0.42,0.019,5,False,15,Awareness,71.55
FAN028165,Lapsed Fan,Welcome Series,7,0.359,0.185,33,True,37,Loyalty,117.6
FAN028166,Casual Viewer,Merchandise Offer,5,0.161,0.01,24,False,57,Awareness,63.54
FAN028167,Lapsed Fan,Ticket Upsell,9,0.152,0.194,16,True,14,Awareness,0.61
FAN028168,Lapsed Fan,Ticket Upsell,9,0.256,0.079,4,False,33,Awareness,32.5
FAN028169,Converted Fan,Re-engagement,3,0.47,0.168,18,False,17,Churned,6.26
FAN028170,Lapsed Fan,Ticket Upsell,3,0.2,0.216,20,False,7,Churned,253.56
FAN028171,Converted Fan,Welcome Series,1,0.409,0.075,5,False,24,Consideration,166.36
FAN028172,Casual Viewer,Content Newsletter,3,0.266,0.076,27,False,21,Awareness,31.41
FAN028173,Converted Fan,Merchandise Offer,2,0.28,0.089,41,True,63,Awareness,31.73
FAN028174,New to Soccer,Re-engagement,5,0.196,0.15,30,False,76,Conversion,5.45
FAN028175,New to Soccer,Welcome Series,6,0.281,0.106,0,False,37,Loyalty,125.54
FAN028176,Converted Fan,Merchandise Offer,5,0.453,0.066,12,True,54,Awareness,84.34
FAN028177,Converted Fan,Merchandise Offer,8,0.494,0.064,21,True,84,Consideration,22.58
FAN028178,New to Soccer,Welcome Series,4,0.22,0.017,8,True,74,Consideration,0.44
FAN028179,New to Soccer,Welcome Series,9,0.186,0.057,5,False,65,Awareness,23.14
FAN028180,Casual Viewer,Welcome Series,10,0.211,0.01,5,False,53,Consideration,87.89
FAN028181,Converted Fan,Loyalty Reward,10,0.157,0.07,40,True,75,Awareness,5.51
FAN028182,Casual Viewer,Content Newsletter,10,0.252,0.088,38,True,79,Consideration,156.02
FAN028183,New to Soccer,Re-engagement,10,0.477,0.112,38,True,14,Awareness,70.07
FAN028184,Casual Viewer,Re-engagement,3,0.291,0.057,13,True,67,Awareness,20.05
FAN028185,Lapsed Fan,Loyalty Reward,7,0.542,0.098,39,False,59,Conversion,28.01
FAN028186,Lapsed Fan,Loyalty Reward,4,0.302,0.01,13,False,58,Conversion,33.07
FAN028187,Casual Viewer,Content Newsletter,3,0.342,0.01,37,False,43,Loyalty,118.1
FAN028188,New to Soccer,Loyalty Reward,2,0.568,0.118,40,True,27,Loyalty,126.52
FAN028189,Lapsed Fan,Merchandise Offer,10,0.274,0.051,7,False,58,Churned,83.72
FAN028190,New to Soccer,Ticket Upsell,2,0.237,0.017,32,False,56,Loyalty,53.26
FAN028191,Lapsed Fan,Content Newsletter,5,0.379,0.072,6,False,5,Consideration,16.73
FAN028192,New to Soccer,Ticket Upsell,10,0.213,0.063,35,True,8,Consideration,163.88
FAN028193,Converted Fan,Content Newsletter,4,0.249,0.082,38,True,62,Conversion,220.81
FAN028194,Casual Viewer,Re-engagement,2,0.144,0.129,35,True,55,Consideration,108.98
FAN028195,New to Soccer,Welcome Series,3,0.42,0.115,28,True,5,Conversion,80.99
FAN028196,Converted Fan,Loyalty Reward,8,0.248,0.109,19,False,70,Awareness,112.16
FAN028197,Converted Fan,Re-engagement,8,0.186,0.031,21,False,65,Loyalty,16.09
FAN028198,Lapsed Fan,Welcome Series,4,0.42,0.056,14,True,57,Conversion,133.45
FAN028199,Casual Viewer,Loyalty Reward,6,0.351,0.065,33,True,73,Awareness,33.5
FAN028200,Casual Viewer,Loyalty Reward,10,0.275,0.01,14,True,62,Loyalty,3.04
FAN028201,New to Soccer,Content Newsletter,7,0.235,0.096,26,False,57,Consideration,167.34
FAN028202,New to Soccer,Content Newsletter,1,0.392,0.129,27,False,89,Consideration,330.31
FAN028203,Converted Fan,Loyalty Reward,8,0.206,0.076,23,True,88,Consideration,65.43
FAN028204,Casual Viewer,Content Newsletter,6,0.379,0.116,30,False,89,Conversion,41.31
FAN028205,Casual Viewer,Welcome Series,7,0.294,0.034,30,True,86,Awareness,62.3
FAN028206,Casual Viewer,Re-engagement,10,0.322,0.065,24,True,68,Awareness,16.93
FAN028207,New to Soccer,Loyalty Reward,8,0.413,0.04,42,True,8,Awareness,12.94
FAN028208,New to Soccer,Welcome Series,9,0.367,0.065,38,True,58,Loyalty,91.1
FAN028209,Converted Fan,Loyalty Reward,7,0.4,0.126,37,True,57,Loyalty,8.84
FAN028210,Casual Viewer,Welcome Series,9,0.186,0.01,7,True,19,Awareness,6.75
FAN028211,New to Soccer,Ticket Upsell,3,0.24,0.155,14,True,74,Conversion,18.81
FAN028212,Converted Fan,Content Newsletter,3,0.397,0.104,26,True,14,Conversion,170.43
FAN028213,Converted Fan,Merchandise Offer,2,0.182,0.13,16,False,12,Awareness,68.24
FAN028214,Casual Viewer,Loyalty Reward,4,0.293,0.081,1,False,22,Loyalty,147.59
FAN028215,New to Soccer,Content Newsletter,4,0.205,0.062,12,False,63,Consideration,149.42
FAN028216,Converted Fan,Merchandise Offer,2,0.285,0.098,25,True,56,Churned,44.62
FAN028217,Casual Viewer,Content Newsletter,5,0.329,0.136,2,True,32,Loyalty,7.98
FAN028218,New to Soccer,Ticket Upsell,6,0.343,0.082,44,True,89,Conversion,184.5
FAN028219,Casual Viewer,Content Newsletter,7,0.371,0.099,6,True,56,Awareness,109.11
FAN028220,Lapsed Fan,Re-engagement,3,0.618,0.075,5,False,73,Conversion,42.69
FAN028221,Casual Viewer,Loyalty Reward,5,0.442,0.121,15,True,73,Awareness,21.54
FAN028222,New to Soccer,Ticket Upsell,11,0.407,0.109,1,False,17,Awareness,33.98
FAN028223,Casual Viewer,Merchandise Offer,6,0.332,0.08,43,True,75,Loyalty,136.91
FAN028224,Lapsed Fan,Welcome Series,7,0.32,0.117,16,True,5,Conversion,132.11
FAN028225,Casual Viewer,Merchandise Offer,3,0.208,0.108,15,False,61,Conversion,92.73
FAN028226,New to Soccer,Re-engagement,5,0.23,0.207,39,False,10,Conversion,89.38
FAN028227,Casual Viewer,Content Newsletter,4,0.554,0.017,0,True,13,Awareness,41.04
FAN028228,Casual Viewer,Re-engagement,1,0.178,0.018,30,True,64,Consideration,102.05
FAN028229,Casual Viewer,Ticket Upsell,11,0.45,0.098,6,False,68,Conversion,15.07
FAN028230,Casual Viewer,Loyalty Reward,5,0.488,0.1,29,False,56,Consideration,49.48
FAN028231,Converted Fan,Merchandise Offer,6,0.314,0.151,39,False,58,Awareness,32.06
FAN028232,Lapsed Fan,Merchandise Offer,1,0.241,0.034,9,True,68,Awareness,30.57
FAN028233,Casual Viewer,Ticket Upsell,3,0.296,0.037,44,True,52,Loyalty,92.48
FAN028234,Casual Viewer,Loyalty Reward,10,0.348,0.053,15,False,42,Loyalty,5.69
FAN028235,Casual Viewer,Re-engagement,2,0.339,0.061,44,True,18,Awareness,77.75
FAN028236,New to Soccer,Merchandise Offer,9,0.289,0.104,12,True,42,Awareness,31.74
FAN028237,New to Soccer,Merchandise Offer,6,0.335,0.178,38,False,18,Churned,106.83
FAN028238,Lapsed Fan,Merchandise Offer,6,0.458,0.096,30,False,21,Awareness,379.91
FAN028239,New to Soccer,Ticket Upsell,2,0.318,0.05,35,True,69,Awareness,8.55
FAN028240,Lapsed Fan,Content Newsletter,10,0.492,0.129,32,False,56,Loyalty,232.28
FAN028241,Converted Fan,Ticket Upsell,2,0.443,0.045,19,True,10,Churned,48.39
FAN028242,Casual Viewer,Loyalty Reward,11,0.434,0.01,27,False,35,Conversion,40.2
FAN028243,Converted Fan,Merchandise Offer,9,0.259,0.108,37,False,57,Churned,21.64
FAN028244,Converted Fan,Ticket Upsell,2,0.421,0.084,26,False,60,Conversion,30.21
FAN028245,Casual Viewer,Welcome Series,6,0.326,0.061,22,True,3,Awareness,51.52
FAN028246,Converted Fan,Re-engagement,10,0.497,0.144,1,True,79,Conversion,80.41
FAN028247,New to Soccer,Ticket Upsell,3,0.359,0.091,16,True,12,Conversion,54.47
FAN028248,New to Soccer,Welcome Series,10,0.288,0.116,20,True,58,Churned,102.96
